,Unnamed: 0.1,Unnamed: 0,Unnamed..0,loc,created_at,latitude,longitude,username,text,text_translated,geometry,year_month,index_right,CNTR_CODE,Number of Posts,Topics
2137,2137,2138.0,282843.0,Deutschland,2020-01-14 18:07:35+00:00,511.638.175,104.478.313,839190.0,Merkel befürwortet Entschädigungen für Windpark-Anwohner https://t.co/1P4p9iOi87 via @zeitonline,merkel advocates compensation wind farm residents via @ zeitonline,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,38
2138,2138,2139.0,282858.0,Deutschland,2020-01-14 17:46:25+00:00,511.638.175,104.478.313,728923.0,"Wußten Sie,

* daß e 2-MW-Windkraftanlage aus ca 250t Stahl besteht?

* daß d Herstellung v 1t Stahl 0,5t Kohle benötigt?

* daß d Herstellung d Betonfundaments 25t Kohle verbraucht?

* daß jede der ca 30.000 dt WKA also 150t Kohle verbraucht hat – 4,5 Mio t?

#Klimahysterie https://t.co/8hQfEs41go","know , * 2 mw wind turbine consists approximately 250 tons steel ? * production 1 ton steel requires 0.5 tons coal ? * production concrete foundation consumes 25 tons coal ? * approximately 30,000 tons wind turbines consumed 150 tons coal – 4.5 million tons ? # climatehysteria",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2139,2139,2140.0,282865.0,Deutschland,2020-01-14 17:06:16+00:00,511.638.175,104.478.313,868835.0,Koalitionskrach zwischen @CDU_BW und @GrueneBW um #Windkraft in #Baden-Württemberg: ⁦@HagelManuel⁩ wirft Franz Untersteller von ⁦@UmweltBW⁩ „Blamage“ vor. ⁦@Schwaebische⁩ ⁦@KatjaKorf⁩  https://t.co/7ZMRljFz4l,coalition clash @ cdu_bw @ gruenebw # wind power # baden-württemberg : @ hagelmanuel accuses franz untersteller @ umweltbw `` disgrace .  @ schwaebische @ katjakorf,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2140,2140,2141.0,282869.0,Deutschland,2020-01-14 16:42:30+00:00,511.638.175,104.478.313,105899.0,"RT @bernd471: Hessen: Schwarzgrüner Windkraft geht – erstmal – die Puste aus, Al-Wazir muss Trauer tragen https://t.co/2mcz5fiYGU via @jouw…","rt @ bernd471 : hesse : black-green wind power running steam – now , al-wazir must mourn via @ jouw…",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,40
2141,2141,2142.0,282876.0,Deutschland,2020-01-14 15:54:14+00:00,511.638.175,104.478.313,473896.0,"Windenergie ist eine ""dünne"" Energie, ist unwirtschaftlich und naturschädigend. Am wirtschaftslichsten und naturschonendsten ist „dicke“ Energie (Kernenergie), die Synonym für Fortschritt ist. Ohne die dicke wären 7,5 Milliarden Menschen nicht zu versorgen
https://t.co/d5kUTu3BIp","wind energy `` thin  energy source , uneconomical , damaging nature . economical environmentally friendly form energy `` thick  energy ( nuclear energy ) , synonymous progress . without thick energy , 7.5 billion people able supplied .",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,0
2142,2142,2143.0,282880.0,Germany,2020-01-14 15:36:12+00:00,511.638.175,104.478.313,117574.0,"@karsten_moeller @DIEZEIT eine Umstellung auf Gas wäre alles andere als Klimaschutz. Alles mit Solar- und Windkraft(-Parks) vollzuballern, alles andere als Umweltschutz. Wenn du hier so argumentierst, was sagst du dazu:  https://t.co/6AFJ8u4fB1","@ karsten_moeller @ diezeit switch gas anything climate protection . filling everything solar wind power ( parks ) anything environmental protection . re arguing like , say ?",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2143,2143,2144.0,282890.0,Deutschland,2020-01-14 14:41:22+00:00,511.638.175,104.478.313,756243.0,"Fossile KWK wird in Deutschland bis zu 7-mal stärker gefördert als Photovoltaik. Eindeutig falsche Prioritätensetzung oder Unterschätzung von PV.  PV+ Speicher wären damit in D billiger als die Förderung einer alten Technik auf Basis von CO2- Emissionen.
https://t.co/t8b56KMDF2",fossil-fuel chp subsidized seven times germany photovoltaics . clearly represents wrong prioritization underestimation pv . pv plus storage therefore cheaper germany subsidizing older technology based co2 emissions .,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,57
2144,2144,2145.0,282897.0,Deutschland,2020-01-14 13:57:50+00:00,511.638.175,104.478.313,736534.0,RT @AltbauNeu: Die Verhandlungen zum #Kohleausstieg dauern an. Die dringend nötige #Förderung von #Windkraft und #Solarstrom bleibt bislang…,rt @ altbauneu : negotiations # coal phase-out ongoing . urgently needed # support # wind power # solar power remains…,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2145,2145,2146.0,282900.0,Deutschland,2020-01-14 13:26:50+00:00,511.638.175,104.478.313,691587.0,"@icrfornax Es gibt auch die ""Vereine"", die extra anreisen, um ""Stunk"" zu machen - bei der Windkraft gibt es ja auch solche. In der Regel lassen die sich dann auszahlen, wenn sie Ruhe geben. 

Alles besser als H4....

🤮",@ icrfornax also `` associations  travel specifically cause trouble – also wind power sector . usually pay keep quiet . anything s better h4 ... 🤮,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,53
2146,2146,2147.0,282911.0,Germany,2020-01-14 12:26:45+00:00,511.638.175,104.478.313,584935.0,"Zusammen mit der Trianel Erneuerbare Energien (TEE) haben wir den #Windpark Bad Arolsen in Betrieb genommen. Die zwei #Windkraftanlagen haben eine Gesamtleistung von 6,9MW. Mit dem produzierten Strom können pro Jahr ca. 4.500 Haushalte versorgt &amp; 10.000t CO2 eingespart werden. 🌏 https://t.co/doSej1cdy7","together trianel renewable energies ( tee ) , commissioned bad arolsen wind farm . two wind turbines total capacity 6.9 mw . electricity produced can supply approximately 4,500 households annually save 10,000 tons co2 . 🌏",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,24
2147,2147,2148.0,282914.0,Deutschland,2020-01-14 12:11:01+00:00,511.638.175,104.478.313,723040.0,"RT @unverblueht: Da drängt sich direkt die Frage an @peteraltmaier auf, ob es auch für das bewusste Aushebeln der #Windkraft und #Photovolt…",rt @ unverblueht : immediately raises question @ peteraltmaier whether also reason deliberate undermining # windpower # photovoltaics…,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,0
2148,2148,2149.0,282945.0,Deutschland,2020-01-14 10:13:16+00:00,511.638.175,104.478.313,800471.0,"RT @kaffeecup: ▸ Deutsche essen 60 Kilogramm Fleisch pro Jahr

▸ bayrische Regierung ignoriert Diesel-Fahrverbote

▸ Ausbau der Windenergie…",rt @ kaffeecup : ▸ germans eat 60 kilograms meat per year ▸ bavarian government ignores diesel driving bans ▸ expansion wind energy ...,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,9
2149,2149,2150.0,282956.0,Deutschland,2020-01-14 09:32:33+00:00,511.638.175,104.478.313,701821.0,"RT @AndreasLahmeWD: Sehr schöne, einführende Zusammenfassung! Schon die Lektüre dieses Beitrags müsste vielen Entscheidern die Augen öffnen…",rt @ andreaslahmewd : nice introductory summary ! just reading article open eyes many decision-makers…,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2150,2150,2151.0,282959.0,Deutschland,2020-01-14 09:06:34+00:00,511.638.175,104.478.313,449167.0,"RT @AndreasLahmeWD: Sehr schöne, einführende Zusammenfassung! Schon die Lektüre dieses Beitrags müsste vielen Entscheidern die Augen öffnen…",rt @ andreaslahmewd : nice introductory summary ! just reading article open eyes many decision-makers…,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2151,2151,2152.0,282968.0,Deutschland,2020-01-14 08:37:44+00:00,511.638.175,104.478.313,76002.0,"RT @BWEeV: ""Mir ist ein Projekt bekannt, bei dem die Verwaltung die Genehmigung mit mehr als 100 Auflagen und Einschränkungen gespickt hat.…",rt @ bweev : `` know project administration peppered approval 100 conditions restrictions.…,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2152,2152,2153.0,282980.0,Deutschland,2020-01-14 08:01:27+00:00,511.638.175,104.478.313,414069.0,"RT @GTAI_GUS: #Rusnano und NordEnergoGrupp gründen einen #Investmentfonds, um in #Russland #Ausrüstung für #Windkraft|anlagen herzustellen…",rt @ gtai_gus : # rusnano nordenergogrupp establishing # investment fund produce # equipment # wind turbines # russia…,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2153,2153,2154.0,282985.0,Deutschland,2020-01-14 07:49:42+00:00,511.638.175,104.478.313,967605.0,"RT @GELSENWASSER_AG: Für die #Energiewende braucht es #Ökostrom, doch davon wird es in Deutschland zu wenig geben, hat das @ewi_koeln errec…","rt @ gelsenwasser_ag : # energytransition requires # greenelectricity , will little germany , @ ewi_koeln reached ...",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,2
2154,2154,2155.0,283004.0,Deutschland,2020-01-14 06:28:44+00:00,511.638.175,104.478.313,375560.0,RT @golem: Energiespeicher: Windkraftwerk erzeugt flüssige Luft #Windenergie http://t.co/OGCbMSWaZr,rt @ golem : energy storage : wind power plant generates liquid air # windenergy,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2155,2155,2156.0,283009.0,Germany,2020-01-14 05:52:38+00:00,511.638.175,104.478.313,844360.0,"Grüne Prominenz:
""Ohne Windkraft geht es nicht"" https://t.co/zgVwfNLZQi",green party celebrities :  ca nt without wind power ,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2156,2156,2157.0,283014.0,Germany,2020-01-14 05:06:27+00:00,511.638.175,104.478.313,998059.0,"Norddeutschland geht die Innovatiobsträgheit der Bundesregierung offenbar tüchtig auf den Senkel. Dort setzt man jetzt auf #Wasserstoff aus #Windkraft. 

Es dürfte nur eine Frage der Zeit sein, bis #Altmeier auch dieses Vorhaben sabotiert. 

https://t.co/rX40UcSPCW",northern germany apparently seriously annoyed federal government s lack innovation . re now relying # hydrogen # wind power . s probably matter time # altmeier sabotages plan well .,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2157,2157,2158.0,283030.0,Deutschland,2020-01-13 22:40:34+00:00,511.638.175,104.478.313,640266.0,"RT @LageNation: So, frische Lage:

- Iran vs USA (inkl. Feedback)
- Connewitz
- Windkraft-Misere
- #BNDG BND Gesetz
- Giffey ihr Mann
- #12…","rt @ lagenation : , latest situation : - iran vs. usa ( including feedback ) - connewitz - wind power woes - # bndg bnd law - giffey , man - # 12…",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,41
2158,2158,2159.0,283036.0,Deutschland,2020-01-13 22:17:47+00:00,511.638.175,104.478.313,44794.0,"RT @PhilippTuermer: Weil ich das Thema wahnsinnig wichtig finde und hier in der Bundesregierung, etwas ganz krass schief zu laufen droht, f…","rt @ philipptuermer : think topic incredibly important something threatening go seriously wrong federal government , f…",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2159,2159,2160.0,283043.0,Deutschland,2020-01-13 21:12:18+00:00,511.638.175,104.478.313,95718.0,RT @ClientEarthDe: @Hermann_Ott Für den #Kohleausstieg fordert #RWE Milliarden an deutschen Steuergeldern. In #Erneuerbare investiert der K…,rt @ clientearthde : @ hermann_ott # rwe demanding billions german taxpayer money # coal phase-out . company investing # renewables ...,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,23
2160,2160,2161.0,283056.0,Germany,2020-01-13 20:12:15+00:00,511.638.175,104.478.313,272049.0,Läuft bei #Offshorewind. Aber nicht aufgrund sondern trotz der Energie-/Klimapolitik der #Groko. #Energiewende  https://t.co/8SkZ8NPEW4,"s working # offshorewind . , despite # groko s energy/climate policy . # energyturnaround",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2161,2161,2162.0,283065.0,Germany,2020-01-13 19:12:16+00:00,511.638.175,104.478.313,666454.0,RT @TenneT_DE: TenneT steigert Anschlusskapazität für #Offshore #Windenergie in #Deutschland auf 7.132 Megawatt. Somit übertrifft die #Nord…,"rt @ tennet_de : tennet increases connection capacity # offshore # wind energy # germany 7,132 megawatts . exceeds # nord…",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2162,2162,2163.0,283077.0,Deutschland,2020-01-13 18:27:25+00:00,511.638.175,104.478.313,631999.0,RT @TichysEinblick: Bisher gilt ein Verbot von Windrädern rund um Flugnavigationsanlagen. Das soll jetzt aufgeweicht werden – zur Freude de…,"rt @ tichyseinblick : now , ban wind turbines near air navigation systems . now set relaxed – much delight ...",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2163,2163,2164.0,283087.0,Deutschland,2020-01-13 17:41:45+00:00,511.638.175,104.478.313,284040.0,"RT @LageNation: So, frische Lage:

- Iran vs USA (inkl. Feedback)
- Connewitz
- Windkraft-Misere
- #BNDG BND Gesetz
- Giffey ihr Mann
- #12…","rt @ lagenation : , latest situation : - iran vs. usa ( including feedback ) - connewitz - wind power woes - # bndg bnd law - giffey , man - # 12…",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,41
2164,2164,2165.0,283093.0,Deutschland,2020-01-13 17:31:25+00:00,511.638.175,104.478.313,4524.0,RT @EnBW: „Meer“ geht nicht – und zwar mit den beiden #EnBW #Offshore-Windparks! Diese sind nämlich mit zusammen 609 MW das größte Offshore…,"rt @ enbw : `` sea  nt possible – especially two # enbw # offshore wind farms ! combined capacity 609 mw , largest offshore ...",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,28
2165,2165,2166.0,283100.0,Deutschland,2020-01-13 16:55:57+00:00,511.638.175,104.478.313,179228.0,RT @hartertobak: @HansLak @Tesla Dusseliger Fichten-Spargelwald. Hat keinen Mehrwert im Vergleich mit dem Impact der Fabrik. Das ist ja nic…,rt @ hartertobak : @ hanslak @ tesla stupid spruce asparagus forest . added value compared impact factory . s ...,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,10
2166,2166,2167.0,283109.0,Germany,2020-01-13 16:13:51+00:00,511.638.175,104.478.313,167819.0,"Bisher gilt ein Verbot von Windrädern rund um Flugnavigationsanlagen. Das soll jetzt aufgeweicht werden – zur Freude der Windkraft-Branche.
https://t.co/fIJHucRp2U","currently , ban wind turbines around air navigation systems . now set relaxed – much delight wind power industry .",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2167,2167,2168.0,283118.0,Germany,2020-01-13 15:45:50+00:00,511.638.175,104.478.313,117574.0,"@SCHIETHUS Was man aber feststellen kann, ist:
•Windenergie benötigt viel mehr Fläche als andere Kraftwerke
•schadet bzw. tötet Vögel und    Insekten
•bei Flaute keine Energie
•Entsorgungsproblem von neuen Rotorblättern und Stahlbeton
•unästhetisch 
•Schallemission
•Speicherproblem https://t.co/r6WroQlvUp","@ schiethus can determined , however , : •wind energy requires much space power plants •harms kills birds insects •no energy calm periods •disposal problems new rotor blades reinforced concrete •unaesthetic •noise emissions •storage problems",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,26
2168,2168,2169.0,283125.0,Deutschland,2020-01-13 15:35:18+00:00,511.638.175,104.478.313,534515.0,"RT @radowitz: Das 2020 Ausbauziel für Offshore Wind ist erreicht, Zeit das Ziel für 2030 zu erhöhen! https://t.co/MwBFwoJtYv #offshorewind…","rt @ radowitz : 2020 expansion target offshore wind reached , time increase target 2030 ! # offshorewind…",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,16
2169,2169,2170.0,283137.0,Germany,2020-01-13 15:05:59+00:00,511.638.175,104.478.313,307038.0,"RT @Balelt41: Stimmt das?
Windkraftanlagen werden oft abgelehnt, weil sie die größten Vogelkiller sein sollen. Welche Gefahrenquellen sind…",rt @ balelt41 : true ? wind turbines often rejected said biggest bird killers . dangers ...,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,11
2170,2170,2171.0,283150.0,Germany,2020-01-13 14:22:05+00:00,511.638.175,104.478.313,572111.0,So geht #Energiewende! Gratulation an das Team von Ulrich Geis von der #EnergieallianzBayern und immer tüchtigen 💨 Wind wünsche ich! #ActNow #ClimateAction https://t.co/MiYL6vuVGM,"# energyturnaround works ! congratulations ulrich geis s team # energyalliancebavaria , wish continued 💨 strong winds ! # actnow # climateaction",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2171,2171,2172.0,283172.0,Deutschland,2020-01-13 12:30:57+00:00,511.638.175,104.478.313,875103.0,"RT @AltbauNeu: Der #Wirtschaftsflügel der #CDU will das #Kohleausstiegsgesetz, die #Strompreisentlastungen für die #Industrie und die #Abst…","rt @ altbauneu : # economic wing # cdu wants # coal phase-out law , # electricity price relief # industry # shutdown…",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,7
2172,2172,2173.0,283181.0,Deutschland,2020-01-13 12:04:03+00:00,511.638.175,104.478.313,497981.0,RT @KESS_: Windkraft-Flaute: Kurzarbeit bei Vestas in Lauchhammer #Lausitz https://t.co/zzB5xvvgPS,rt @ kess_ : wind power lull : short-time work vestas lauchhammer # lausitz,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,1
2173,2173,2174.0,283197.0,Deutschland,2020-01-13 11:29:50+00:00,511.638.175,104.478.313,991964.0,"RT @Nicoles44180590: Es gibt auch keine Klimasekte, es gibt Menschen die einsehen, dass es besser ist wenn wir #Windenergie und #Solarenerg…","rt @ nicoles0 : climate cult , people realize better use # windenergy # solarenergy…",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,31
2174,2174,2175.0,283214.0,Germany,2020-01-13 10:26:20+00:00,511.638.175,104.478.313,207980.0,"RT @radowitz: Das 2020 Ausbauziel für Offshore Wind ist erreicht, Zeit das Ziel für 2030 zu erhöhen! https://t.co/MwBFwoJtYv #offshorewind…","rt @ radowitz : 2020 expansion target offshore wind reached , time increase target 2030 ! # offshorewind…",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,16
2175,2175,2176.0,283220.0,Germany,2020-01-13 10:15:43+00:00,511.638.175,104.478.313,843895.0,"RT @ThEGA_news: Wir in den Medien: @mdr_th fragt Akteure aus #Thüringen, was sie vom #Bürgerwindgeld halten - unsere Servicestelle #Windene…",rt @ thega_news : re media : @ mdr_th asks stakeholders # thuringia think # citizenwindfund - # windene service point ...,POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
2176,2176,2177.0,283231.0,Deutschland,2020-01-13 09:51:47+00:00,511.638.175,104.478.313,309561.0,"RT @PhilippTuermer: Weil ich das Thema wahnsinnig wichtig finde und hier in der Bundesregierung, etwas ganz krass schief zu laufen droht, f…","rt @ philipptuermer : think topic incredibly important something threatening go seriously wrong federal government , f…",POINT (10.4478313 51.1638175),2020-01,2.0,DE,1,-1
